707;WILLIAN SACHINELLI 27363795860 - R;13281645000191
708;WILLIAN JACQUES PANTOJO 09912409876 - R;42187019000139
712;WESLEY LOPES DE OLIVEIRA 42354538820 - R;33909707000174
714;J. R. DOS SANTOS NASCIMENTO - E;06118934000109
716;WELLINGTON DOUGLAS LUCIO VERDEIRO 46645559895 - R;37621630000193
717;WANDERLEY ZACARIAS 31090533810 - R;16792247000128
718;JAIR RIBEIRO 24981890842 - R;14462259000169
719;JANAINA SARTORI DOS SANTOS - R;30561430000143
720;WALLACE MENDONCA FERREIRA 09315169867 - R;12805374000163
721;JAQUELINE BRAGA LIMA 30480661871 - R;13932820000163
725;JCE MAQUINAS E EQUIPAMENTOS LTDA;62385067000149
726;W. R. S. SERVICOS ADMINISTRATIVOS LTDA;18038744000160
732;JESUS LOPES CONSTRUCOES LTDA;22417649000145
734;W. A. CARVALHO SERVICOS ADMINISTRATIVOS LTDA - E;15375849000117
735;JLJ SERVICOS ADMINISTRATIVOS LTDA;35458717000166
741;VSN DO BRASIL INFORMATICA LTDA.;11736878000106
742;VOLTAICA SOLUCOES EM ENERGIAS RENOVAVEIS LTDA;24666387000188
744;JOAO SOUZA LIMA 02278023810 - R;28079062000150
746;VIRALATA VIRACASA;37190945000123
748;JOEL DE GOES 06856981813 - R;27438115000119
753;JOSE ALDRIERISON PEREIRA DE MELO;13132391000140
756;VILAREJO CONCORDIA ADMINISTRACAO DE BENS PROPRIOS LTDA - R;31725412000112
759;VICTOR GONCALVES ALBERTINI 46217757826 - R;33159846000128
761;JOSE ARNALDO WAGNER BENTO 04038039854 - R;16799246000105
763;VANIA TAROT GERENCIAMENTO E ADMINISTRACAO DE BENS IMOVEIS S/S LIMITADA;36182860000130
764;JOSE AUGUSTO VENANCIO MOREIRA 77162722687 - R;19408231000167
766;VANESSA ALEXANDRA RICCO DA COSTA;13471218000176
767;VALERIA RIBEIRO LOURENCO DE OLIVEIRA 35717851855 - R;35915004000184
770;VALDINEI OLIVEIRA DIAS 29583566802 - R;21825593000103
771;V&M SABOR NOBRE ALIMENTOS LTDA - R;22609988000123
772;JOSE CARLOS COLOMBO DOS SANTOS FILHO 28462619890;12617373000195
773;14.993.031 VAGNER SANTOS RIBEIRO - R;14993031000103
774;JOSE CARLOS DE ALMEIDA;10332209800157
775;JOSE CARLOS DE ALMEIDA E OUTRAS;10332209800238
776;JOSE DE JESUS DIAS DE OLIVEIRA 05920952822 - R;36133605000106
778;JOSE IVALDO DA SILVA ALBUQUERQUE 85999644453 - R;17469648000104
779;29.611.810 VAGNER BATISTA SANTOS - R;29611810000166
780;VA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;42566175000100
781;V 8 II BARBEARIA LTDA;27562302000100
783;URSO CAPELLATO SOCIEDADE INDIVIDUAL DE ADVOCACIA - E;39793299000114
787;UNI IMPRESS ETIQUETAS LTDA - R;12076001000107
788;JOSE ROBERTO BOLOGNESE 77549554820 - R;15729739000106
789;TTS REPRESENTACAO COMERCIAL LTDA;07780266000143
792;JOSEFA CASSIA MAGALHAES SILVA SANTOS 02742911421 - R;19733612000111
797;JOSINEIA FABIANO - NOSSA SENHORA APARECIDA;18215987800259
799;TONUTRI BRASIL LTDA;25242137000345
800;JOSINEIA FABIANO E OUTRO;18215987800340
802;JOSINEIA FABIANO E OUTROS;18215987800178
803;JR & BORIN LTDA;17342559000100
805;TJ SILVA SERVICOS DE PODA E CORTE DE ARVORE LTDA - R;40770492000119
806;JRV EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LIMITADA;07972825000117
810;THIPOS SOLUCOES EM DOCUMENTACOES EIRELI;01816970000122
811;JULIANO CESAR DALBEN 18780577822 - E;12943455000120
812;THIAGO H. SUMAN - E;16382818000156
815;JULIO CESAR COSTA FRANCO 21702958876 - R;37067596000157
816;35.550.111 THELMA VERRASTRO DE ALMEIDA - E;35550111000156
817;JUS & RODRIGUES CONSULT LTDA - R;04036252000121
820;JUSSARA BARBOSA DE JESUS 09652237604 - R;39258354000176
821;TERINI REPRESENTACOES LTDA;10388787000164
822;TEMPLO DE UMBANDA CASA DE ARUANDA;26217564000174
826;TELEAUTOMATON IMAGENS AEREAS LTDA;39270952000160
829;KANSAS STEAK BARBECUE LTDA - E;42269070000190
830;KARINA BATISTA DE PAULA;35776821000107
832;TATIANA DE JESUS NATALINO DE SOUZA 29866068811 - R;19165178000110
833;TATIANA APARECIDA SILVA 08185536694 - R;28971487000179
836;TADEU MARIO RODRIGUES TONNEY 72161299891 - E;41707462000120
837;KARLA SUZEL STELLA 32965759875 - R;40203693000134
839;TABATA LEMONTE LTDA - R;42914502000178
843;SUPERA BRAINZ MARKETING ESTRATEGICO LTDA;42046452000154
845;STONNE ALIMENTOS LTDA - E;42894796000113
847;SS OFTALMOLOGIA LTDA - R;41767741000180
849;SOLANGE STOPIGLIA LTDA - R;41865567000108
850;KATIA CILENE FORNARO 18633693844 - R;39282156000148
853;VOXALL TECNOLOGIA DA INFORMACAO LTDA - R;09227727000180
854;SKYBRIDGE PARTICIPACOES LTDA;21593292000193
855;KELLY VANESSA MAXIMIANO SEABRA 22085516807 - R;17086437000192
858;KLEVERSON PATROCINIO SCHIO DE OLIVEIRA 34477741855 - R;41955723000121
861;KOPPE GASTRONOMIA LTDA;03533749000192
863;SIONE APARECIDA TEODORO DE GODOI 07958023820 - R;21888171000179
865;L BANZATO SERVICOS ADMINISTRATIVOS LTDA - R;39434294000103
866;L I FRANCO LTDA - R;42603722000180
869;L. ALVES PEREIRA - E;21781564000189
870;FONTES & ARANTES LTDA;34540279000118
871;L. DO NASCIMENTO DESIGN - R;12220818000107
872;SILVIO FELIPE TEODORO 02250413916 - R;27363128000176
873;SILVIA REGINA FERRARI BARON 06451232858 - R;16682803000103
875;MILLA SERVICOS LTDA;08172712000108
876;SILVIA APARECIDA GUIZANI DE SOUZA - R;58881301000151
878;LA QUERCIA PIZZARIA LTDA;40977362000151
880;SILK SKIN COSMETICOS LTDA;33318291000110
881;LAIRCE REZENDE DA SILVA SPADACCIA 06856511850;18627454000152
882;SIDNEY PONTES DE OLIVEIRA 14994390835 - R;15556691000181
883;LANCE MMA APOIO ADMINISTRATIVO LTDA;11168365000146
884;SIDNEY MONTEIRO MAGALHAES - R;30909722000124
886;SIDNEIA VIANA DA SILVA 10633342840 - R;36673818000112
889;SHENANDOAH INDUSTRIA E COMERCIO DE CERAMICA LTDA - R;15531687000169
890;SEVERYM CONSULTORIA LTDA - R;29039723000186
891;LAURENT P. SERRIGNY E OUTROS;06768627800114
893;LAVINIA MARCILENE SILVA 46023596800 - R;35435316000190
896;SERGIO RICARDO DA SILVA 12462374825 - R;33549341000170
897;LEANDRO GUSTAVO GIARDELLI;11265716000137
898;24.311.416 SERGIO JESUS SANCHES PINTO - R;24311416000199
899;SERGIO HENRIQUE DE OLIVEIRA 10260855863 - E;41445291000109
901;SERGIO HENRIQUE ALVES DOS SANTOS 35127687844 - R;11988009000179
902;LEANDRO VECHE 36577583803 - R;25530788000179
903;LEILA CRISTINA PEREIRA GUEDES SEBIM 03085521992 - R;41953409000100
904;SERESC EDITORA LTDA;54668454000164
908;SELECT VALINHOS E ASSOCIADOS CONSULTORIA IMOBILIARIA LTDA - R;42729839000105
909;LEOCIR LEONEL OSTANELLI DE OLIVEIRA 31416398848;20562635000190
910;SEIS +1CIA. DE DANCA;04547241000106
911;SEBASTIAO PEDROSO DE SOUZA 04510644884 - R;22325455000110
914;SBJ SERVICOS ADMINISTRATIVOS LTDA - R;28754180000116
915;MARIA DE LOURDES PERA SANTUCCI NOVENTA - E;17198531000133
918;SALGON GUARIENTE LTDA - E;43085225000109
919;LEONARDO ALVES DE LIMA 46742798874 - R;35106107000101
920;SALES PARTICIPACOES LIMITADA;24419464000103
921;S.G. SERVICOS ADMINISTRATIVOS LTDA;23113180000113
922;S. POINT CONSULTORIA LTDA;03573320000129
924;S. M. BERTO DA SILVA;28336562000120
925;LILIAN BUCALON MERLOS 22111656801 - E;13369775000180
926;S. C. A. ARTIGOS DE PAPELARIA LTDA;02533996000126
928;LIMA PARTICIPACOES LTDA;23414217000143
931;RSC SERVICOS MEDICOS LTDA - R;42829780000127
936;LOG TERANA TRANSPORTES E LOGISTICA LIMITADA - R;05953789000119
937;LOJA MACONICA INCONFIDENCIA TERCEIRO MILENIO;46237475000105
939;ROSEMARY BEZERRA SILVA 13750018847 - R;41853150000125
941;ROSEMARI DAS DORES FERREIRA CORREIA 18780544819 - R;20727576000162
945;ROSANA ALVES MARQUES 26148116880 - R;17065235000164
946;ROSA DE SARON PRODUCOES ARTISTICAS LTDA - R;09474129000106
947;RONDINELLI RIBEIRO CONSULTORIA E ASSESSORIA EM ENGENHARIA CIVIL LTDA;03147249000112
949;RONALDO HENRIQUE DE MORAES 47774986898 - R;37982559000174
950;ROMEU GARBIN FILHO - R;14848333000180
954;RODRIGO FABIANO E OU JOSINEIA FABIANO;30561572000100
956;22.763.314 RODRIGO BORGES;22763314000189
957;RODNEY SOARES FAVARO 22151406822 - R;29294940000112
959;ROBINSON DONIZETI CASTELLANI;02816290000171
961;ROBERTO CARLOS PASQUINO CAMARGO 41404463828 - R;27970366000140
962;ROBERTA NUNES DO AMARAL PASCHOAL 17887333806 - R;20871663000199
963;ROBERTA AGGIO SILVA - R;10274461000106
966;LOURDES DE JESUS AGIESSI SANTOS 01624678858 - R;19864664000127
967;20.038.133 LOURDES DOS SANTOS LUCIO - R;20038133000164
969;RICARDO IGNACIO JUNIOR 43029527840 - R;27848338000154
970;27.940.680 RICARDO ALEXANDRE RODRIGUES - R;27940680000180
972;LOVATO DESPACHANTE EM NEGOCIOS IMOBILIARIOS LTDA - E;38147761000143
973;RESIMED CONSULTA MEDICA LTDA;04928374000122
975;RENATA APARECIDA MARIANO 18197195889 - R;28577472000120
978;LSP MARKETING LTDA;37185630000198
983;LT&M PROPAGANDA E PROMOCAO S/C LTDA;00709385000160
986;LUCAS FERNANDO SCUPENARO 32397405830 - E;37622433000199
987;RAQUEL ESPIRITO SANTO LOURENCO 32551870879 - R;31111954000103
993;LUCIANA JULIATTO MANTOVANI 15492734857 - R;13267966000131
995;RANIELE FERNANDES DE SA 14032178666 - R;30059302000104
997;LUCIANO ARAUJO CAMARGO 22246183871 - R;19422163000190
1001;RAISSA HELENA RODRIGUES CINTRA 22458752810 - R;42582660000178
1003;R. C. LOUREIRO MOVEIS LTDA - E;22414078000195
1004;QUEMEL & CARDOSO LTDA;04077325000123
1005;PROV PRODUTOS VEGANOS LTDA - R;34909548000170
1006;VERMAAS SERVICOS ADMINISTRATIVOS LTDA;31623590000132
1007;PROJETO SOLLO COMUNICACAO VISUAL LTDA;10953923000111
1011;POUSADA MORADA DO SENHOR LTDA;33887864000126
1012;POSITIVA REPRESENTACOES DE PRODUTOS VETERINARIOS LIMITADA - R;07909519000136
1014;PODEMOS - VALINHOS - SP - MUNICIPAL;13163754000104
1015;LUCIANO RATEKE SERVICOS MEDICOS LTDA - E;42681376000159
1018;PETRUS SERVICOS ADMINISTRATIVOS LTDA - R;07674290000106
1019;PEREIRA REPRESENTACOES COMERCIAIS LTDA.;56309230000191
1020;LUCILENE DE CASSIA FRANCA RIBEIRO CORAN 31199002810 - R;34117926000183
1021;PEDRO LUCCAS TROMBETA 47484368830 - R;35281321000196
1023;LUCIO EFIGENIO DA SILVA 02915625824 - R;15399568000102
1024;PAULO LUIZ MACCARATO 13766793888 - E;20054966000119
1028;LUIS ANTONIO LUCIO 08961534874;25533848000107
1030;PAULO CESAR DE MELLO 33158000814 - R;29367969000187
1032;PATRICIA SPADACCIA 27103777802 - R;15331006000119
1034;PATRICIA MITSUKO DIAS TAKADA 26174376800 - R;27854380000188
1035;PATRICIA JOSEANE MADUREIRA 17391260843 - R;21317800000100
1036;PATRICIA FERNANDA ALVES 18200578879 - R;28540816000127
1039;PARTIDO DEMOCRATICO TRABALHISTA - VALINHOS - SP - MUNICIPAL;13211975000100
1040;PAOLA BRANDALISE BETTEGA;41217525000160
1041;PANIFICADORA FORNO DE OURO LTDA;04351916000147
1050;LUIS GABRIEL DA COSTA DANIEL 46643651875 - R;35699296000165
1052;LUIS GUSTAVO GALDINO 22402768860 - R;22914864000151
1053;OTONIO RIBEIRO DOS SANTOS 14148059850 - E;15766825000199
1055;LUIZ ANTONIO AGIESSI LTDA - E;17834296000149
1056;ORIGINAL BOX ACADEMIA LTDA - R;37810933000154
1058;HOME VALLEY NEGOCIOS IMOBILIARIOS LTDA - R;25385893000161
1059;SANTOS O J NEGOCIOS IMOBILIARIOS LTDA - R;40072869000166
1064;NILSON SIMAO CIRINEU TRANSPORTE DE CARGAS - R;15553321000190
1065;NICOLI FERRARI BERNARDI 35254527803 - R;39660468000148
1071;NALLIN COMERCIO DE AREIA E PEDRAS LIMITADA;07205681000254
1073;LUIZ ROBERTO FABIANO E OUTROS;39972027000181
1075;MVL SERVICOS ADMINISTRATIVOS LTDA;09094177000179
1076;MV2 PARTICIPACOES LTDA;21241759000136
1077;MRS RIBEIRO LTDA;42315496000132
1078;MRG GESTAO E TREINAMENTOS LTDA;42295962000165
1079;MOYSES & MOYSES LIMITADA - E;13994891000190
1080;MOVIMENTO DEMOCRATICO BRASILEIRO - VALINHOS - SP - MUNICIPAL;59010744000130
1081;33.550.333 MONICA SANTOS DA SILVA - R;33550333000143
1086;MIETHKE CLINICA DE PSICOLOGIA LTDA - E;28401691000154
1088;M.A.SEIXAS;06346379000172
1090;MICHEL DE MATTOS SENA 22676949802 - R;14875290000121
1094;M. MARQUES SERVICOS ADMINISTRATIVOS LTDA;14334141000155
1095;MERICI SERVICOS MEDICOS LTDA;41930803000122
1096;MELIAS PARTICIPACOES LTDA;18496811000190
1097;MAB SERVICOS ADMINISTRATIVOS LTDA - R;42536114000109
1099;MACAM COMERCIO E SOLUCOES DE TELECOMUNICACOES LTDA;09211221000183
1104;MAGALI APARECIDA CHENATTI GOES 06847557850 - R;26353481000102
1105;MAYARA MILITAO EZIQUIEL 43724070845;26788341000167
1106;MAYARA CONCEICAO COSTA 40686933826 - R;31828405000146
1108;MAURO HADDAD ANDRINO;04575216000136
1109;MATILDE VADILHO VIGNADO 87103176868 - R;41675485000109
1110;MATILDE DA SILVA FERRAZ LIMA 21044971835 - R;28079430000160
1111;MAIRA RYTHEL DA CONCEICAO COSTA 37808438898 - R;24040394000170
1112;MATHEUS BONAMIN MESSIAS DE OLIVEIRA 22408124867 - R;34752018000161
1113;MARQUES COMERCIO E SALGADOS LTDA;39893864000115
1114;MARCELO DIAS DE BARROS 28394882803;27898155000143
1116;MARQUES ALVES CONSTRUCAO CIVIL LTDA;12116884000123
1117;MARLENE EVANGELISTA DIAS 08466409610 - R;16567335000126
1120;MARCIA DOS SANTOS ALVES 39938384838 - R;35015029000121
1123;35.916.585 MARCIA REGINA DE OLIVEIRA - R;35916585000179
1125;28.127.297 MARIO LUIS ANTOGNETTO - R;28127297000170
1127;MARINEZ REGINA BESSON FERNANDES 18147373830 - R;22657769000110
1128;34.647.829 MARCIO JOSE DA COSTA - R;34647829000100
1129;MARILEUSE APARECIDA CONTINI 06856617844 - R;18593705000125
1130;MARILDA MARIA DE FREITAS STRABELLO 28429269860 - R;24173599000123
1131;MARCIO MARTINS PEREIRA 24545014810 - R;40790774000188
1132;14.848.970 MARICI NOGUEIRA MALUF - R;14848970000156
1134;MARCO ANTONIO DA SILVA 89408691687 - R;13470516000141
1136;MARIANA ZAVARIZI - R;42586033000105
1138;MARCOS DOS SANTOS ROSA 21302701827 - R;14332757000197
1139;MARIANA PINHEIRO ALENCAR;35711603000186
1140;MARIANA BERSAN 21627784837 - R;13451635000157
1145;MARCOS SANTOS RIBEIRO LTDA - R;39323669000150
1146;MARIA NATIVIDADE BARBOSA DA CONCEICAO COSTA - E;08946365000115
1147;MARCUCCIO & BUCHERONI LIMITADA - R;04102573000187
1148;MARIA MARTA VICENTE DA SILVA 29823160805 - R;28057490000181
1156;MARIA DE FATIMA DIAS GUIMARAES 26614534823 - R;23353494000193
1158;MARIA DA GLORIA DE ANDRADE MELO 78212219453 - R;19200011000143
1160;MARIA CONCEICAO DE JESUS PARNAYBA DE SOUZA PAULA 12811812857 - R;19733916000189
1161;MARIA CLARA LADEIRA SCRICO;96173422000138
1162;MARIA APARECIDA SACHINELLI 24783745870 - R;18593428000150
1163;MARGARIDA MAZARELI 13740819812 - R;41247465000129
1164;16.720.879 MARGARETE BONELLI - E;16720879000186
1165;LS COMERCIO DE EQUIPAMENTOS PARA CELULARES LTDA - R;22600592000115
1167;INOVA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;07613479000180
1168;CLAYTON SERGIO DE MELLO SILVA - R;40856830000130
1169;EVALT SERVICOS ADMINISTRATIVOS LTDA;42161593000118
1172;3C DIAGNOSTICOS ODONTOLOGICOS LTDA - R;23807624000110
1173;3C DIAGNOSTICOS ODONTOLOGICOS LTDA;23807624000200
1175;6SIGMA TRANSPORTES LTDA - E;33899127000143
1176;A. C. T. BARBOSA LTDA;07591503000128
1177;A. CARVALHO LIMA BAR LTDA;11563044000146
1179;A. I. M. LOPES GARCIA MAYR;00196103000179
1180;A. J. NOVAIS CONSULTORIA LTDA;27822198000145
1181;A. MARTINS MANUTENCAO INDUSTRIAL;30325002000111
1184;A. XANDU & SANTOS BAR LTDA;10725149000191
1187;A4 ESQUADRIAS DE ALUMINIO LTDA - R;26831293000142
1188;ABRIL FAST FOOD LTDA;29967514000100
1189;ABRM CONSULTORIA EMPRESARIAL LTDA;14680600000152
1191;ACADEMIA DE DANCAS CORPO LIVRE LTDA;52350592000175
1192;ACADEMIA DE DANCAS VIVA ARTE LTDA - E;07531302000135
1193;ACAO FORTE;06136322000149
1194;ACCELERARE DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS LTDA;19002553000101
1195;ACMUGA REPRESENTACOES LIMITADA;11342476000127
1196;ACOCRED FOMENTO MERCANTIL LTDA;29400088000110
1197;AC-TEC TECNOLOGIA EM CONTROLE DE ACESSO E IDENTIFICACAO LTDA;05359515000104
1198;ADAO A. DA SILVA;01171887000143
1200;ADEGA TIO MARIO LTDA - R;20984999000168
1201;ADEMIR FLORENCIO RODRIGUES;15097919000112
1202;ADEMIR MACHARETH SCHUINDT;03804413000117
1203;ADERLENE MARTA MACAIRA;07165698000144
1204;ADRIANA RIBEIRO ALVES FREIRE - E;10510256000100
1205;ADRIANO BERNARDINETTI - R;25146988000122
1206;ADRIANO BETTARELLO 16661045825;28295765000115
1207;AGILISE COSMETICOS INDUSTRIA E COMERCIO LTDA;02901753000101
1208;AGNANI FERREIRA COMERCIO DE ACESSORIOS PARA AUTOS LTDA;10614849000109
1209;AGROPECUARIA SANTA RITA FRB LTDA - E;24300267000162
1210;AGT ASSESSORIA GERENCIAL E TECNICA LTDA;35919675000113
1211;AIFE ATENDIMENTO MEDICO LTDA;30848146000152
1212;LCG ROUPAS LTDA - E;09571115000100
1215;ALB CONSULT LTDA - R;29753585000100
1217;ALBUGARI COMERCIO DE LANCHES LTDA - E;13686166000155
1219;ALEXANDRE ALVES RUELA - E;26686452000162
1220;ALEXANDRE BENASSI ROMAN;13981338000113
1221;ALEXANDRO DOS SANTOS TIMOTEO - R;27406747000109
1222;ALEXSANDRO ALMEIDA REPRESENTACOES LTDA -  R;31099999000100
1224;ALINE REGNIER LIMA FERREIRA DE PAULA - E;31721172000188
1225;ALLABELLA SOLUCOES EM INFORMATICA LTDA - E;05316175000126
1226;AMAL - EMPREENDIMENTOS E MINERADORA ALVORADA LTDA;58181538000200
1227;AMARAL COMERCIO DE AR CONDICIONADO LTDA;07295427000103
1228;ASSISTEC ARTIGOS PARA PISCINAS E MANUTENCAO LIMITADA;05634377000116
1230;CAMAYA INVESTIMENTOS LTDA;04609865000100
1231;ALLIATI SOLUCOES EM TECNOLOGIA LTDA - E;18005187000181
1234;ALMA COMERCIO DE ARTIGOS PARA COMUNICACAO VISUAL LIMITADA - R;08762517000120
1235;ALMA COMERCIO DE BOLOS LTDA - R;32729886000103
1236;ALOCAMA LOCACAO DE MOVEIS LTDA;02824098000208
1237;ALOCAMA LOCACAO DE MOVEIS LTDA;02824098000399
1238;ALOGOS EDUCACIONAL LTDA - E;08568854000180
1239;ALTERNATIVA SALGADOS LTDA - E;37579756000147
1240;ALUMETRIA ALUMINIOS LIMITADA;14026137000120
1241;ALUTON USINAGEM DE PRECISAO LTDA;09371245000108
1242;ALVES DE CAMARGO & CAMARGO LTDA;49050784000151
1244;AMLABS LTDA;14699678000119
1246;AMY LOUISE BROWN - R;33213272000129
1247;ANA CARLA ROTELLA;29796028000169
1248;ANA CAROLINA BIM TEDESCO - E;15741674000114
1251;J. M. DA SILVA REPRESENTACAO LTDA;22501532000145
1252;ANA CAROLINA TREVISAN FISIOTERAPIA E TREINAMENTO LTDA;24666007000105
1253;ANA SILVIA BAGATELLA MARCON - E;18566572000106
1257;ANELIO ZANUCHI LANCHONETE - R;44554202000150
1259;ANGELA M.D.FERREIRA VIDRACARIA;05974146000151
1261;ANGULO 7 - SERVICOS ESPECIAIS EM SEGURANCA INDUSTRIAL LTDA - E;20790868000140
1262;ANIMA - SERVICOS DE ALMOXARIFADO LTDA. - E;18996654000182
1263;ANTONIO CARLOS GUARIENTE;33483669000130
1264;ANTONIO CAVALHERI JUNIOR - R;33652220000159
1265;ANTONIO GOMES DROGARIAS LTDA;26096213000152
1266;ANTONIO GOMES DROGARIAS LTDA;26096213000233
1267;ANTONIO GOUVEA FILHO;01754742000175
1268;ANTONIO GUIMARAES XAVIER - E;10375941000163
1269;ANTONIO JOSE ROSSI;41505700800166
1270;MERCADO FAMILIA PINHEIRO LTDA - E;67850677000190
1271;APC NOBRE SERVICOS ADMINISTRATIVOS LTDA - R;21375230000105
1272;ARAMIS ANTONIO CABRAL DOMONT;10465450000103
1273;PEREIRA DE ARAUJO COMERCIO E SERVICOS LTDA - E;31865671000149
1274;ARAUJO MELO & MELO LIMITADA - E;07051520000172
1275;AREA 19 TELECOMUNICACOES LTDA - E;11633691000187
1277;ARG SERVICOS ADMINISTRATIVOS LTDA - R;20558259000160
1278;ARIANA PONGILIO URBAN - E;33936672000162
1279;ARLETE DAMAZIA PASCHOAL;35856354000117
1280;ARMAZEM DONA LOURDES LTDA - E;29368505000195
1281;ARMELIN ALIMENTACAO ANIMAL LTDA - E;41750767000115
1282;ARMELIN FESTAS E EVENTOS LIMITADA;02654103000109
1283;AROMA DE CACAU E- COMERCE SOLUCOES GASTRONOMICAS LTDA - E;18037024000180
1284;ART IN DOLCE LTDA. - R;17160690000149
1285;ART MOVEIS COMERCIO VAREJISTA DE MOVEIS LTDA - E;07489927000186
1286;AS SALGADOS LIMITADA;17623092000169
1287;ASSIS GOMES & TEIXEIRA LTDA;10510269000171
1288;ASSISTENCIA TECNICA YAMAMOTO S/S LTDA - R;11660348000121
1289;ASSOCIACAO COMERCIAL E INDUSTRIAL DE VALINHOS;44636637000144
1290;ASSOCIACAO CULTURAL EDUCACIONAL SOCIAL E ASSISTENCIAL CAPUAVA;05332435000157
1291;ASSOCIACAO DAS ENTIDADES DE ASSISTENCIA E SERVICOS DE UTILIDADE COMUNITARIA DE VALINHOS INTEGRANTES DA FESTA DO FIGO E EXPO GOIABA;07735015000147
1293;ASSOCIACAO DE PAIS E MESTRES DA EMEB DOUTORA YRMA DE ANDRADE FIORI;11272198000189
1294;ASSOCIACAO DE PAIS E MESTRES DA EMEB PROFESSORA LELIA FRANCO BUENO LEME;11272149000146
1297;ASSOCIACAO DOS JUIZES CLASSISTAS APOSENTADOS E PENSIONISTAS DA JUSTICA DO TRABALHO DA 15 REGIAO;58390501000101
1299;ASSUMPCAO SERVICOS EM TECNOLOGIA DA INFORMACAO EIRELI - R;25312314000150
1300;ATT - ATTENTIVE CENTER CLINICA DE ULTRASSONOGRAFIA LTDA;17171468000141
1302;AUTO ELETRICA BORTOLOTTO LTDA;47008982000121
1304;AUTO ESCOLA AMIGOS LIMITADA - E;02364527000120
1305;AUTO PECAS SAO JOAO DE JUNDIAI LTDA - E;65448110000166
1306;AUTO POSTO DAMIZADE LIMITADA;04920729000137
1308;AVAL - TEC ENGENHARIA E SEGURANCA DO TRABALHO LTDA;03844562000100
1309;AVALIATIVA GESTAO DE INFORMACOES EDUCACIONAIS LTDA;10389213000100
1310;AVP/Q6 - EMPREENDIMENTOS E PARTICIPACOES LTDA;08252139000134
1311;B. DE OLIVEIRA & OLIVEIRA LTDA;04637673000108
1312;B. L. P. ACADEMIA DE LUTAS LTDA - E;29227753000116
1313;BACKSTAGE PROD. LTDA - R;19762910000130
1315;BAR DO ZEZINHO VALINHOS LTDA;02038654000130
1316;BAR E MERCEARIA DOS OLIVEIRAS LTDA - R;53248191000171
1317;BARBARA SILVA DE SANTANA LTDA;19763193000160
1318;BARBARA SILVA DE SANTANA LTDA - R;19763193000241
1319;BARCHESE & BARBOSA ADMINISTRADORA DE IMOVEIS LTDA.;51296390000120
1320;BARON ASSISTENCIA TECNICA E CONSERTOS DE ELETRODOMESTICOS LTDA;50063957000155
1326;BASTOS SERVICOS ADMINISTRATIVOS LTDA;36059884000105
1328;BELA LOLOCA CONFECCAO LTDA - E;08694073000132
1329;BELA LOLOCA CONFECCAO LTDA;08694073000213
1330;ELR PADARIA E CONFEITARIA LTDA - E;10881822000182
1332;BEN STAR COMERCIO DE COSMETICOS LTDA;32027122000168
1333;BEN STAR COMERCIO DE COSMETICOS LTDA;32027122000249
1334;BENGTSON TECNOLOGIA DA INFORMACAO LTDA;08090632000103
1336;BERE REPRESENTACOES COMERCIAIS S/C LTDA;04267892000142
1337;BERNARDI & CARVALHAES LIMITADA - R;11605023000146
1339;BFR INSTALADORA LTDA - R;34471021000107
1340;BIACINO CONSULTORIA E ATIVIDADES IMOBILIARIAS LTDA;32263991000191
1341;BIANCHI ADMINISTRACAO DE BENS LTDA;28804415000137
1343;BIHOLUX SOLUCOES AMBIENTAIS LTDA;00416442000113
1344;BIO 2 FITNESS ACADEMIA LTDA - E;12135476000119
1345;BIO DINAMICA LTDA;65447914000140
1346;BIO GE CONSULTORIA EM MEIO AMBIENTE LTDA;23269851000130
1350;BMC COMUNICACAO LTDA - R;31675444000150
1351;BMT ALIMENTOS LTDA;24180360000180
1352;BOM MESTRE CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCOOL E DROGAS LTDA - R;20591266000163
1353;BOMVAC COMERCIO E SERVICOS LTDA;09575279000106
1355;LUCIANA DE CASSIA BORIN CHIARI - E;18197506000106
1358;BRACALENTE MINI MERCADO LTDA - E;40180828000193
1359;RAMOS SILVA PANIFICADORA LTDA - E;71655294000138
1360;BRANDINI & BORIN LIMITADA - E;11374761000120
1361;BRASILFRIGO PECAS E EQUIPAMENTOS LTDA;14450504000118
1362;BRET MANUTENCAO INDUSTRIAL LIMITADA - R;19626417000192
1363;BRIMEL ASSESSORIA EMPRESARIAL E REPRESENTACAO COMERCIAL LTDA - R;24024742000115
1364;STEFANE COMERCIO DE PESCADOS LTDA - E;02817329000175
1365;BRUNA SANTOS CLINICA DE FISIOTERAPIA LTDA - E;19744768000106
1367;ABN-MARQUES COMERCIO E SERVICOS EM EQUIPAMENTOS DE MOVIMENTACAO DE SOLIDOS A GRANEL LTDA - R;43636120000192
1368;FP PHARMA CONSULTORIA LTDA - E;43630513000199
1369;CLG COBRANCAS LTDA - E;43615208000128
1372;43.646.964 TALITA NOELE MONTEIRO JARDIM - R;43646964000114
1376;DAVID DA SILVA 04836236878 - R;34137150000163
1377;MARIA EUNICE OLIVEIRA DO AMARAL 27265297806;43573651000183
1378;ROSELEI DOS REIS RIBEIRO 11922797863;43467766000193
1379;JOAO CARLOS DE PAULA SCREPANTE 26761622840;43490204000160
